track_id,year,month,day,hour,i,j,lon,lat,slp,zs,wind10,time
1207.0,1996.0,1.0,3.0,0.0,549.0,422.0,137.25,-15.5,100590.3,52.12494,9.561235,1996-01-03 00:00:00
1207.0,1996.0,1.0,3.0,6.0,550.0,421.0,137.5,-15.25,100156.6,13.97798,11.16028,1996-01-03 06:00:00
1207.0,1996.0,1.0,3.0,12.0,550.0,419.0,137.5,-14.75,100368.8,32.57829,11.02713,1996-01-03 12:00:00
1207.0,1996.0,1.0,3.0,18.0,553.0,418.0,138.25,-14.5,100023.1,2.027164,12.15166,1996-01-03 18:00:00
1207.0,1996.0,1.0,4.0,0.0,557.0,419.0,139.25,-14.75,100048.6,4.151062,13.04679,1996-01-04 00:00:00
1207.0,1996.0,1.0,4.0,6.0,557.0,419.0,139.25,-14.75,99702.81,-25.75823,14.01735,1996-01-04 06:00:00
1207.0,1996.0,1.0,4.0,12.0,559.0,419.0,139.75,-14.75,99727.94,-23.37618,14.14795,1996-01-04 12:00:00
1207.0,1996.0,1.0,4.0,18.0,559.0,423.0,139.75,-15.75,99392.56,-53.03603,16.78893,1996-01-04 18:00:00
1207.0,1996.0,1.0,5.0,0.0,561.0,424.0,140.25,-16.0,99208.75,-69.40517,19.15446,1996-01-05 00:00:00
1207.0,1996.0,1.0,5.0,6.0,562.0,425.0,140.5,-16.25,98926.62,-95.30448,18.65476,1996-01-05 06:00:00
1207.0,1996.0,1.0,5.0,12.0,564.0,425.0,141.0,-16.25,98948.94,-93.72013,18.27214,1996-01-05 12:00:00
1207.0,1996.0,1.0,5.0,18.0,565.0,426.0,141.25,-16.5,98638.38,-119.194,18.53023,1996-01-05 18:00:00
1207.0,1996.0,1.0,6.0,0.0,567.0,427.0,141.75,-16.75,98746.62,-107.3566,19.52451,1996-01-06 00:00:00
1207.0,1996.0,1.0,6.0,6.0,569.0,428.0,142.25,-17.0,98661.31,-115.8866,14.32097,1996-01-06 06:00:00
1207.0,1996.0,1.0,6.0,12.0,570.0,429.0,142.5,-17.25,99146.94,-74.39873,11.2102,1996-01-06 12:00:00
1207.0,1996.0,1.0,6.0,18.0,570.0,430.0,142.5,-17.5,98874.5,-98.5028,13.16013,1996-01-06 18:00:00
1207.0,1996.0,1.0,7.0,0.0,570.0,432.0,142.5,-18.0,99331.88,-59.6228,10.50862,1996-01-07 00:00:00
1207.0,1996.0,1.0,7.0,6.0,571.0,434.0,142.75,-18.5,99195.88,-70.2137,9.901765,1996-01-07 06:00:00
1207.0,1996.0,1.0,7.0,12.0,571.0,436.0,142.75,-19.0,99545.5,-39.92607,8.876543,1996-01-07 12:00:00
1207.0,1996.0,1.0,7.0,18.0,572.0,438.0,143.0,-19.5,99503.88,-43.33563,8.592724,1996-01-07 18:00:00
1207.0,1996.0,1.0,8.0,0.0,576.0,442.0,144.0,-20.5,99737.81,-22.63435,9.038273,1996-01-08 00:00:00
1207.0,1996.0,1.0,8.0,6.0,580.0,445.0,145.0,-21.25,99446.0,-48.79868,9.239369,1996-01-08 06:00:00
1207.0,1996.0,1.0,8.0,12.0,586.0,447.0,146.5,-21.75,99509.88,-42.27134,11.37236,1996-01-08 12:00:00
1207.0,1996.0,1.0,8.0,18.0,591.0,452.0,147.75,-23.0,99357.69,-55.87092,12.33149,1996-01-08 18:00:00
1207.0,1996.0,1.0,9.0,0.0,593.0,454.0,148.25,-23.5,99583.81,-35.50427,9.304243,1996-01-09 00:00:00
1207.0,1996.0,1.0,9.0,6.0,599.0,457.0,149.75,-24.25,99545.81,-39.34959,11.17437,1996-01-09 06:00:00
1207.0,1996.0,1.0,9.0,12.0,600.0,459.0,150.0,-24.75,99944.81,-4.8524,10.0732,1996-01-09 12:00:00
1207.0,1996.0,1.0,9.0,18.0,599.0,463.0,149.75,-25.75,99888.06,-9.711271,8.090274,1996-01-09 18:00:00
1208.0,1996.0,1.0,5.0,6.0,282.0,412.0,70.5,-13.0,100739.1,64.94016,10.5414,1996-01-05 06:00:00
1208.0,1996.0,1.0,6.0,0.0,272.0,415.0,68.0,-13.75,100422.9,37.16432,11.70978,1996-01-06 00:00:00
1208.0,1996.0,1.0,6.0,6.0,267.0,416.0,66.75,-14.0,100618.8,54.2459,13.31223,1996-01-06 06:00:00
1208.0,1996.0,1.0,6.0,12.0,263.0,416.0,65.75,-14.0,100414.7,36.20269,12.0314,1996-01-06 12:00:00
1208.0,1996.0,1.0,6.0,18.0,258.0,417.0,64.5,-14.25,100568.0,49.4712,13.30801,1996-01-06 18:00:00
1208.0,1996.0,1.0,7.0,0.0,254.0,418.0,63.5,-14.5,100232.6,20.18097,12.57494,1996-01-07 00:00:00
1208.0,1996.0,1.0,7.0,6.0,251.0,420.0,62.75,-15.0,100450.6,39.58497,13.99807,1996-01-07 06:00:00
1208.0,1996.0,1.0,7.0,12.0,246.0,424.0,61.5,-16.0,100130.5,10.88942,14.57393,1996-01-07 12:00:00
1208.0,1996.0,1.0,7.0,18.0,242.0,426.0,60.5,-16.5,100342.4,30.00789,15.53251,1996-01-07 18:00:00
1208.0,1996.0,1.0,8.0,0.0,237.0,428.0,59.25,-17.0,99937.81,-5.559936,16.76934,1996-01-08 00:00:00
1208.0,1996.0,1.0,8.0,6.0,234.0,429.0,58.5,-17.25,100084.2,7.750755,15.92666,1996-01-08 06:00:00
1208.0,1996.0,1.0,8.0,12.0,231.0,431.0,57.75,-17.75,99857.12,-13.11742,17.21211,1996-01-08 12:00:00
1208.0,1996.0,1.0,8.0,18.0,227.0,433.0,56.75,-18.25,99949.19,-5.679791,20.28192,1996-01-08 18:00:00
1208.0,1996.0,1.0,9.0,0.0,225.0,435.0,56.25,-18.75,99443.81,-47.78765,23.31954,1996-01-09 00:00:00
1208.0,1996.0,1.0,9.0,6.0,220.0,434.0,55.0,-18.5,99625.31,-33.75581,22.30456,1996-01-09 06:00:00
1208.0,1996.0,1.0,9.0,12.0,217.0,436.0,54.25,-19.0,99233.31,-66.39674,22.75689,1996-01-09 12:00:00
1208.0,1996.0,1.0,9.0,18.0,214.0,435.0,53.5,-18.75,99256.81,-66.13329,24.71173,1996-01-09 18:00:00
1208.0,1996.0,1.0,10.0,0.0,211.0,435.0,52.75,-18.75,98913.44,-96.69202,24.67952,1996-01-10 00:00:00
1208.0,1996.0,1.0,10.0,6.0,207.0,434.0,51.75,-18.5,98904.12,-95.74797,24.47587,1996-01-10 06:00:00
1208.0,1996.0,1.0,10.0,12.0,205.0,434.0,51.25,-18.5,98498.56,-134.139,26.59268,1996-01-10 12:00:00
1208.0,1996.0,1.0,10.0,18.0,201.0,431.0,50.25,-17.75,98498.56,-136.4104,24.76271,1996-01-10 18:00:00
1208.0,1996.0,1.0,11.0,0.0,197.0,430.0,49.25,-17.5,98892.69,-97.93209,25.23755,1996-01-11 00:00:00
1208.0,1996.0,1.0,11.0,6.0,191.0,429.0,47.75,-17.25,99802.62,-17.18327,12.3583,1996-01-11 06:00:00
1208.0,1996.0,1.0,11.0,12.0,185.0,428.0,46.25,-17.0,99756.31,-20.363,13.18867,1996-01-11 12:00:00
1208.0,1996.0,1.0,11.0,18.0,181.0,430.0,45.25,-17.5,99694.69,-27.04376,12.64434,1996-01-11 18:00:00
1208.0,1996.0,1.0,12.0,0.0,175.0,429.0,43.75,-17.25,99419.0,-51.77297,17.45581,1996-01-12 00:00:00
1208.0,1996.0,1.0,12.0,6.0,170.0,428.0,42.5,-17.0,99254.25,-62.7687,17.673,1996-01-12 06:00:00
1208.0,1996.0,1.0,12.0,12.0,167.0,429.0,41.75,-17.25,99220.19,-68.37251,17.69787,1996-01-12 12:00:00
1208.0,1996.0,1.0,12.0,18.0,164.0,428.0,41.0,-17.0,99275.19,-62.43818,17.46307,1996-01-12 18:00:00
1208.0,1996.0,1.0,13.0,0.0,159.0,430.0,39.75,-17.5,99133.19,-77.57664,18.84579,1996-01-13 00:00:00
1208.0,1996.0,1.0,13.0,6.0,155.0,431.0,38.75,-17.75,99217.81,-69.25993,19.21099,1996-01-13 06:00:00
1208.0,1996.0,1.0,13.0,12.0,152.0,431.0,38.0,-17.75,98985.81,-89.0134,17.97757,1996-01-13 12:00:00
1208.0,1996.0,1.0,13.0,18.0,150.0,432.0,37.5,-18.0,99192.12,-72.37632,19.96225,1996-01-13 18:00:00
1208.0,1996.0,1.0,14.0,0.0,146.0,433.0,36.5,-18.25,99067.81,-81.87466,19.0665,1996-01-14 00:00:00
1208.0,1996.0,1.0,14.0,6.0,144.0,433.0,36.0,-18.25,99392.12,-52.72491,19.21466,1996-01-14 06:00:00
1208.0,1996.0,1.0,14.0,12.0,143.0,434.0,35.75,-18.5,99415.38,-50.98863,17.7008,1996-01-14 12:00:00
1208.0,1996.0,1.0,14.0,18.0,141.0,435.0,35.25,-18.75,99704.12,-26.24544,17.27755,1996-01-14 18:00:00
1208.0,1996.0,1.0,15.0,0.0,138.0,435.0,34.5,-18.75,99738.56,-23.5482,13.39395,1996-01-15 00:00:00
1208.0,1996.0,1.0,15.0,6.0,138.0,434.0,34.5,-18.5,100077.4,4.879427,10.57007,1996-01-15 06:00:00
1208.0,1996.0,1.0,15.0,12.0,137.0,435.0,34.25,-18.75,99905.69,-7.946914,10.22918,1996-01-15 12:00:00
1208.0,1996.0,1.0,16.0,6.0,116.0,424.0,29.0,-16.0,100262.2,21.62812,8.25716,1996-01-16 06:00:00
1208.0,1996.0,1.0,16.0,12.0,115.0,432.0,28.75,-18.0,99838.94,-14.51723,9.360651,1996-01-16 12:00:00
1208.0,1996.0,1.0,16.0,18.0,110.0,430.0,27.5,-17.5,99957.5,-4.229257,7.143027,1996-01-16 18:00:00
1208.0,1996.0,1.0,17.0,0.0,109.0,431.0,27.25,-17.75,100185.8,15.40102,7.718506,1996-01-17 00:00:00
1208.0,1996.0,1.0,17.0,6.0,103.0,428.0,25.75,-17.0,100225.2,18.5137,7.984258,1996-01-17 06:00:00
1208.0,1996.0,1.0,17.0,12.0,96.0,431.0,24.0,-17.75,100010.8,0.546218,8.647583,1996-01-17 12:00:00
1208.0,1996.0,1.0,17.0,18.0,92.0,426.0,23.0,-16.5,100119.4,9.694324,7.526189,1996-01-17 18:00:00
1208.0,1996.0,1.0,18.0,0.0,88.0,427.0,22.0,-16.75,100261.8,22.46295,7.422468,1996-01-18 00:00:00
1208.0,1996.0,1.0,18.0,6.0,82.0,426.0,20.5,-16.5,100404.1,34.47945,7.316207,1996-01-18 06:00:00
1209.0,1996.0,1.0,6.0,12.0,403.0,403.0,100.75,-10.75,100611.4,53.74857,10.36429,1996-01-06 12:00:00
1209.0,1996.0,1.0,6.0,18.0,400.0,402.0,100.0,-10.5,100685.2,60.09811,11.19995,1996-01-06 18:00:00
1209.0,1996.0,1.0,7.0,6.0,394.0,402.0,98.5,-10.5,100750.6,65.96112,11.65527,1996-01-07 06:00:00
1209.0,1996.0,1.0,7.0,12.0,391.0,403.0,97.75,-10.75,100663.5,58.08615,13.60174,1996-01-07 12:00:00
1209.0,1996.0,1.0,7.0,18.0,388.0,403.0,97.0,-10.75,100718.9,63.32848,15.54363,1996-01-07 18:00:00
1209.0,1996.0,1.0,8.0,0.0,384.0,405.0,96.0,-11.25,100461.6,40.17146,15.80458,1996-01-08 00:00:00
1209.0,1996.0,1.0,8.0,6.0,381.0,404.0,95.25,-11.0,100466.8,40.88021,16.56998,1996-01-08 06:00:00
1209.0,1996.0,1.0,8.0,12.0,379.0,405.0,94.75,-11.25,100329.9,29.05893,15.28221,1996-01-08 12:00:00
1209.0,1996.0,1.0,8.0,18.0,375.0,407.0,93.75,-11.75,100506.7,44.67699,16.22562,1996-01-08 18:00:00
1209.0,1996.0,1.0,9.0,0.0,371.0,410.0,92.75,-12.5,100473.6,41.86576,16.88414,1996-01-09 00:00:00
1209.0,1996.0,1.0,9.0,6.0,367.0,411.0,91.75,-12.75,100493.8,43.76712,15.96435,1996-01-09 06:00:00
1209.0,1996.0,1.0,9.0,12.0,362.0,414.0,90.5,-13.5,100417.3,35.84586,17.21955,1996-01-09 12:00:00
1209.0,1996.0,1.0,9.0,18.0,358.0,414.0,89.5,-13.5,100521.6,45.53847,16.27327,1996-01-09 18:00:00
1209.0,1996.0,1.0,10.0,0.0,353.0,416.0,88.25,-14.0,100301.4,25.79777,17.80909,1996-01-10 00:00:00
1209.0,1996.0,1.0,10.0,6.0,348.0,417.0,87.0,-14.25,100377.6,32.85804,16.82584,1996-01-10 06:00:00
1210.0,1996.0,1.0,13.0,0.0,721.0,424.0,180.25,-16.0,100328.2,28.96005,11.85523,1996-01-13 00:00:00
1210.0,1996.0,1.0,13.0,6.0,724.0,425.0,181.0,-16.25,100283.1,25.09532,10.60512,1996-01-13 06:00:00
1210.0,1996.0,1.0,13.0,12.0,729.0,426.0,182.25,-16.5,100345.8,30.48201,11.93786,1996-01-13 12:00:00
1210.0,1996.0,1.0,13.0,18.0,730.0,428.0,182.5,-17.0,100230.9,20.67923,13.29535,1996-01-13 18:00:00
1210.0,1996.0,1.0,14.0,0.0,730.0,431.0,182.5,-17.75,100115.3,10.07233,12.31051,1996-01-14 00:00:00
1210.0,1996.0,1.0,14.0,6.0,729.0,432.0,182.25,-18.0,100118.6,10.46315,14.27407,1996-01-14 06:00:00
1210.0,1996.0,1.0,14.0,12.0,728.0,433.0,182.0,-18.25,100240.4,21.16988,14.02377,1996-01-14 12:00:00
1210.0,1996.0,1.0,14.0,18.0,729.0,434.0,182.25,-18.5,100230.9,20.45436,13.68196,1996-01-14 18:00:00
1210.0,1996.0,1.0,15.0,0.0,728.0,435.0,182.0,-18.75,100292.1,25.89115,15.02504,1996-01-15 00:00:00
1210.0,1996.0,1.0,15.0,6.0,729.0,438.0,182.25,-19.5,100236.4,21.04915,14.37924,1996-01-15 06:00:00
1210.0,1996.0,1.0,15.0,12.0,730.0,439.0,182.5,-19.75,100382.9,33.93637,15.41318,1996-01-15 12:00:00
1210.0,1996.0,1.0,15.0,18.0,732.0,442.0,183.0,-20.5,100301.6,26.32712,15.16958,1996-01-15 18:00:00
1210.0,1996.0,1.0,16.0,0.0,737.0,444.0,184.25,-21.0,100196.6,17.00896,16.4095,1996-01-16 00:00:00
1210.0,1996.0,1.0,16.0,6.0,738.0,447.0,184.5,-21.75,100199.5,17.27032,15.74506,1996-01-16 06:00:00
1210.0,1996.0,1.0,16.0,12.0,741.0,449.0,185.25,-22.25,100270.2,23.53068,18.41431,1996-01-16 12:00:00
1210.0,1996.0,1.0,16.0,18.0,743.0,450.0,185.75,-22.5,100180.2,15.66116,15.2539,1996-01-16 18:00:00
1210.0,1996.0,1.0,17.0,0.0,747.0,450.0,186.75,-22.5,100246.5,21.28787,14.68983,1996-01-17 00:00:00
1210.0,1996.0,1.0,17.0,6.0,750.0,451.0,187.5,-22.75,100201.5,17.55804,14.11899,1996-01-17 06:00:00
1210.0,1996.0,1.0,17.0,12.0,755.0,450.0,188.75,-22.5,100401.0,35.12828,12.16666,1996-01-17 12:00:00
1210.0,1996.0,1.0,18.0,0.0,764.0,451.0,191.0,-22.75,100241.3,21.0231,14.06536,1996-01-18 00:00:00
1210.0,1996.0,1.0,18.0,6.0,768.0,453.0,192.0,-23.25,100121.6,10.67721,14.61482,1996-01-18 06:00:00
1211.0,1996.0,1.0,22.0,6.0,208.0,449.0,52.0,-22.25,100668.8,57.81023,11.326,1996-01-22 06:00:00
1211.0,1996.0,1.0,22.0,12.0,209.0,450.0,52.25,-22.5,100565.5,49.23507,10.30819,1996-01-22 12:00:00
1211.0,1996.0,1.0,22.0,18.0,208.0,451.0,52.0,-22.75,100773.9,67.38181,11.6265,1996-01-22 18:00:00
1211.0,1996.0,1.0,23.0,0.0,204.0,450.0,51.0,-22.5,100560.8,49.08735,11.77258,1996-01-23 00:00:00
1211.0,1996.0,1.0,23.0,6.0,201.0,449.0,50.25,-22.25,100705.4,61.84219,13.70599,1996-01-23 06:00:00
1211.0,1996.0,1.0,23.0,12.0,200.0,450.0,50.0,-22.5,100534.6,46.92778,14.54233,1996-01-23 12:00:00
1211.0,1996.0,1.0,23.0,18.0,196.0,453.0,49.0,-23.25,100684.9,60.26383,15.61308,1996-01-23 18:00:00
1211.0,1996.0,1.0,24.0,0.0,193.0,454.0,48.25,-23.5,100639.7,56.20311,16.32295,1996-01-24 00:00:00
1211.0,1996.0,1.0,24.0,6.0,190.0,459.0,47.5,-24.75,100726.0,63.83744,16.38773,1996-01-24 06:00:00
1211.0,1996.0,1.0,24.0,12.0,185.0,460.0,46.25,-25.0,100429.7,35.79597,16.30405,1996-01-24 12:00:00
1211.0,1996.0,1.0,24.0,18.0,183.0,463.0,45.75,-25.75,100389.2,33.85153,18.83423,1996-01-24 18:00:00
1211.0,1996.0,1.0,25.0,0.0,178.0,465.0,44.5,-26.25,100283.3,24.97989,17.13181,1996-01-25 00:00:00
1211.0,1996.0,1.0,25.0,6.0,175.0,469.0,43.75,-27.25,100299.4,25.71945,16.42631,1996-01-25 06:00:00
1211.0,1996.0,1.0,25.0,12.0,172.0,470.0,43.0,-27.5,100205.1,17.43122,14.38534,1996-01-25 12:00:00
1211.0,1996.0,1.0,25.0,18.0,168.0,471.0,42.0,-27.75,100190.8,16.6478,14.15107,1996-01-25 18:00:00
1211.0,1996.0,1.0,26.0,0.0,164.0,473.0,41.0,-28.25,100128.5,11.40475,13.8097,1996-01-26 00:00:00
1211.0,1996.0,1.0,26.0,6.0,160.0,478.0,40.0,-29.5,100215.4,18.87339,15.08599,1996-01-26 06:00:00
1211.0,1996.0,1.0,26.0,12.0,159.0,485.0,39.75,-31.25,100073.6,6.264782,14.88651,1996-01-26 12:00:00
1212.0,1996.0,1.0,23.0,12.0,733.0,483.0,183.25,-30.75,98836.38,-100.9315,18.04226,1996-01-23 12:00:00
1212.0,1996.0,1.0,23.0,18.0,737.0,484.0,184.25,-31.0,98979.62,-88.21985,17.38177,1996-01-23 18:00:00
1212.0,1996.0,1.0,24.0,12.0,746.0,491.0,186.5,-32.75,98835.19,-100.2769,16.14534,1996-01-24 12:00:00
1212.0,1996.0,1.0,24.0,18.0,745.0,493.0,186.25,-33.25,98578.69,-122.3539,16.45643,1996-01-24 18:00:00
1212.0,1996.0,1.0,25.0,0.0,745.0,495.0,186.25,-33.75,98481.06,-131.0344,17.70501,1996-01-25 00:00:00
1212.0,1996.0,1.0,25.0,6.0,745.0,497.0,186.25,-34.25,98287.19,-147.7897,16.38546,1996-01-25 06:00:00
1212.0,1996.0,1.0,25.0,12.0,744.0,499.0,186.0,-34.75,98316.56,-144.6865,15.6098,1996-01-25 12:00:00
1212.0,1996.0,1.0,25.0,18.0,741.0,500.0,185.25,-35.0,98335.31,-143.3038,15.41541,1996-01-25 18:00:00
1212.0,1996.0,1.0,26.0,0.0,740.0,500.0,185.0,-35.0,98348.0,-141.819,15.94437,1996-01-26 00:00:00
1212.0,1996.0,1.0,26.0,6.0,741.0,501.0,185.25,-35.25,98389.88,-138.8483,15.52785,1996-01-26 06:00:00
1212.0,1996.0,1.0,26.0,12.0,741.0,503.0,185.25,-35.75,98524.31,-127.4126,15.8689,1996-01-26 12:00:00
1212.0,1996.0,1.0,26.0,18.0,740.0,506.0,185.0,-36.5,98607.94,-119.8697,15.26107,1996-01-26 18:00:00
1212.0,1996.0,1.0,27.0,0.0,737.0,510.0,184.25,-37.5,98758.75,-106.7517,15.72797,1996-01-27 00:00:00
1212.0,1996.0,1.0,27.0,6.0,731.0,511.0,182.75,-37.75,98819.12,-101.6861,17.55725,1996-01-27 06:00:00
1212.0,1996.0,1.0,27.0,12.0,723.0,508.0,180.75,-37.0,98844.81,-99.77908,18.77285,1996-01-27 12:00:00
1212.0,1996.0,1.0,27.0,18.0,725.0,503.0,181.25,-35.75,98846.12,-98.98045,16.90026,1996-01-27 18:00:00
1212.0,1996.0,1.0,28.0,0.0,728.0,502.0,182.0,-35.5,99195.88,-68.81384,14.81379,1996-01-28 00:00:00
1212.0,1996.0,1.0,28.0,6.0,728.0,507.0,182.0,-36.75,99184.25,-69.91164,14.08121,1996-01-28 06:00:00
1212.0,1996.0,1.0,28.0,12.0,727.0,508.0,181.75,-37.0,99319.81,-58.20551,14.55821,1996-01-28 12:00:00
1212.0,1996.0,1.0,28.0,18.0,728.0,509.0,182.0,-37.25,99385.25,-52.39949,13.29412,1996-01-28 18:00:00
1213.0,1996.0,1.0,26.0,12.0,589.0,434.0,147.25,-18.5,100245.8,21.4024,11.96874,1996-01-26 12:00:00
1213.0,1996.0,1.0,26.0,18.0,590.0,436.0,147.5,-19.0,99984.19,-1.77593,12.38128,1996-01-26 18:00:00
1213.0,1996.0,1.0,27.0,0.0,592.0,437.0,148.0,-19.25,100274.2,24.31352,13.04252,1996-01-27 00:00:00
1213.0,1996.0,1.0,27.0,6.0,592.0,438.0,148.0,-19.5,100043.4,3.869417,11.62362,1996-01-27 06:00:00
1213.0,1996.0,1.0,27.0,12.0,594.0,438.0,148.5,-19.5,100435.8,38.7148,8.929413,1996-01-27 12:00:00
1213.0,1996.0,1.0,27.0,18.0,597.0,437.0,149.25,-19.25,100187.8,17.1383,10.50154,1996-01-27 18:00:00
1213.0,1996.0,1.0,28.0,0.0,601.0,436.0,150.25,-19.0,100352.4,31.17342,10.46044,1996-01-28 00:00:00
1213.0,1996.0,1.0,28.0,12.0,607.0,433.0,151.75,-18.25,100451.1,39.73026,10.67342,1996-01-28 12:00:00
1213.0,1996.0,1.0,29.0,12.0,630.0,430.0,157.5,-17.5,100254.5,22.59523,11.37902,1996-01-29 12:00:00
1213.0,1996.0,1.0,29.0,18.0,634.0,429.0,158.5,-17.25,99995.06,-0.4686703,10.10087,1996-01-29 18:00:00
1213.0,1996.0,1.0,30.0,12.0,649.0,429.0,162.25,-17.25,100124.4,11.24851,12.08101,1996-01-30 12:00:00
1214.0,1996.0,1.0,26.0,18.0,561.0,415.0,140.25,-13.75,99972.19,-2.170935,10.47299,1996-01-26 18:00:00
1214.0,1996.0,1.0,27.0,0.0,560.0,413.0,140.0,-13.25,100125.5,10.76867,12.15092,1996-01-27 00:00:00
1214.0,1996.0,1.0,27.0,6.0,561.0,415.0,140.25,-13.75,99897.12,-9.267687,11.77888,1996-01-27 06:00:00
1214.0,1996.0,1.0,27.0,12.0,558.0,417.0,139.5,-14.25,100144.8,12.88657,12.39545,1996-01-27 12:00:00
1214.0,1996.0,1.0,27.0,18.0,552.0,418.0,138.0,-14.5,99935.38,-6.21797,13.17417,1996-01-27 18:00:00
1214.0,1996.0,1.0,28.0,0.0,549.0,418.0,137.25,-14.5,99985.0,0.3247991,17.37186,1996-01-28 00:00:00
1214.0,1996.0,1.0,28.0,6.0,550.0,419.0,137.5,-14.75,99716.0,-24.21848,14.20232,1996-01-28 06:00:00
1214.0,1996.0,1.0,28.0,12.0,548.0,421.0,137.0,-15.25,99948.06,-4.803373,13.24208,1996-01-28 12:00:00
1214.0,1996.0,1.0,28.0,18.0,544.0,421.0,136.0,-15.25,99911.5,-7.993278,10.64875,1996-01-28 18:00:00
1214.0,1996.0,1.0,29.0,0.0,539.0,421.0,134.75,-15.25,100081.0,7.015322,9.481391,1996-01-29 00:00:00
1214.0,1996.0,1.0,29.0,6.0,538.0,422.0,134.5,-15.5,99801.69,-17.5391,9.552456,1996-01-29 06:00:00
1214.0,1996.0,1.0,29.0,12.0,533.0,425.0,133.25,-16.25,99963.5,-3.398656,9.170767,1996-01-29 12:00:00
1214.0,1996.0,1.0,29.0,18.0,530.0,426.0,132.5,-16.5,99702.81,-25.74899,8.794485,1996-01-29 18:00:00
1214.0,1996.0,1.0,30.0,0.0,528.0,427.0,132.0,-16.75,99841.69,-13.54963,11.35176,1996-01-30 00:00:00
1214.0,1996.0,1.0,30.0,6.0,526.0,429.0,131.5,-17.25,99551.12,-40.88512,12.24746,1996-01-30 06:00:00
1214.0,1996.0,1.0,30.0,12.0,523.0,428.0,130.75,-17.0,99803.44,-16.12152,10.17326,1996-01-30 12:00:00
1214.0,1996.0,1.0,30.0,18.0,521.0,428.0,130.25,-17.0,99557.19,-36.5861,11.17429,1996-01-30 18:00:00
1214.0,1996.0,1.0,31.0,0.0,518.0,427.0,129.5,-16.75,99796.5,-19.72942,13.37298,1996-01-31 00:00:00
1214.0,1996.0,1.0,31.0,6.0,515.0,423.0,128.75,-15.75,99682.0,-28.97792,11.90347,1996-01-31 06:00:00
1214.0,1996.0,1.0,31.0,12.0,513.0,421.0,128.25,-15.25,100023.5,2.129001,11.53626,1996-01-31 12:00:00
1214.0,1996.0,1.0,31.0,18.0,512.0,418.0,128.0,-14.5,99697.81,-25.61398,13.89854,1996-01-31 18:00:00
1214.0,1996.0,2.0,1.0,0.0,511.0,417.0,127.75,-14.25,99777.25,-19.60315,14.25819,1996-02-01 00:00:00
1214.0,1996.0,2.0,1.0,6.0,507.0,417.0,126.75,-14.25,99402.44,-53.42516,15.5408,1996-02-01 06:00:00
1214.0,1996.0,2.0,1.0,12.0,505.0,416.0,126.25,-14.0,99459.12,-47.68708,14.23721,1996-02-01 12:00:00
1214.0,1996.0,2.0,1.0,18.0,500.0,416.0,125.0,-14.0,99121.88,-79.62324,17.01751,1996-02-01 18:00:00
1214.0,1996.0,2.0,2.0,0.0,497.0,417.0,124.25,-14.25,99265.5,-64.50594,16.8733,1996-02-02 00:00:00
1214.0,1996.0,2.0,2.0,6.0,493.0,419.0,123.25,-14.75,99005.81,-86.0808,17.37107,1996-02-02 06:00:00
1214.0,1996.0,2.0,2.0,12.0,488.0,421.0,122.0,-15.25,99095.44,-79.07615,18.39508,1996-02-02 12:00:00
1214.0,1996.0,2.0,2.0,18.0,483.0,423.0,120.75,-15.75,98760.69,-108.843,19.41356,1996-02-02 18:00:00
1214.0,1996.0,2.0,3.0,0.0,480.0,425.0,120.0,-16.25,98416.69,-139.7804,20.84933,1996-02-03 00:00:00
1214.0,1996.0,2.0,3.0,6.0,476.0,428.0,119.0,-17.0,98174.0,-158.2504,22.00858,1996-02-03 06:00:00
1214.0,1996.0,2.0,3.0,12.0,473.0,430.0,118.25,-17.5,98401.5,-140.8097,22.13928,1996-02-03 12:00:00
1214.0,1996.0,2.0,3.0,18.0,470.0,432.0,117.5,-18.0,98211.81,-157.4883,21.88047,1996-02-03 18:00:00
1214.0,1996.0,2.0,4.0,0.0,467.0,433.0,116.75,-18.25,98363.38,-143.5046,21.87262,1996-02-04 00:00:00
1214.0,1996.0,2.0,4.0,6.0,465.0,435.0,116.25,-18.75,98335.88,-145.7983,22.12904,1996-02-04 06:00:00
1214.0,1996.0,2.0,4.0,12.0,461.0,437.0,115.25,-19.25,98446.75,-135.1642,21.06614,1996-02-04 12:00:00
1214.0,1996.0,2.0,4.0,18.0,458.0,440.0,114.5,-20.0,98374.75,-142.5698,19.59257,1996-02-04 18:00:00
1214.0,1996.0,2.0,5.0,0.0,454.0,444.0,113.5,-21.0,98477.81,-132.8033,20.73098,1996-02-05 00:00:00
1214.0,1996.0,2.0,5.0,6.0,449.0,447.0,112.25,-21.75,98617.75,-120.6649,20.49852,1996-02-05 06:00:00
1214.0,1996.0,2.0,5.0,12.0,446.0,450.0,111.5,-22.5,98709.56,-113.9645,20.3868,1996-02-05 12:00:00
1214.0,1996.0,2.0,5.0,18.0,443.0,451.0,110.75,-22.75,98669.06,-116.6126,21.75778,1996-02-05 18:00:00
1214.0,1996.0,2.0,6.0,0.0,440.0,452.0,110.0,-23.0,98701.38,-115.1629,22.20843,1996-02-06 00:00:00
1214.0,1996.0,2.0,6.0,6.0,438.0,453.0,109.5,-23.25,98893.31,-95.67037,18.91325,1996-02-06 06:00:00
1214.0,1996.0,2.0,6.0,12.0,438.0,454.0,109.5,-23.5,99362.69,-54.60833,17.61208,1996-02-06 12:00:00
