start	33	1999	9	10	0
	597	54	298.500000	27.000000	9.762940e+04	3.534668e+01	1999	9	20	6
	595	55	297.500000	27.500000	9.791134e+04	3.066424e+01	1999	9	20	12
	595	56	297.500000	28.000000	9.762507e+04	3.390965e+01	1999	9	20	18
	594	58	297.000000	29.000000	9.786994e+04	2.846963e+01	1999	9	21	0
	595	60	297.500000	30.000000	9.753801e+04	3.326746e+01	1999	9	21	6
	595	62	297.500000	31.000000	9.756391e+04	3.434739e+01	1999	9	21	12
	596	65	298.000000	32.500000	9.759715e+04	3.547733e+01	1999	9	21	18
	597	69	298.500000	34.500000	9.756004e+04	3.200605e+01	1999	9	22	0
	599	72	299.500000	36.000000	9.766698e+04	3.549304e+01	1999	9	22	6
	601	77	300.500000	38.500000	9.811155e+04	3.312074e+01	1999	9	22	12
	603	81	301.500000	40.500000	9.794437e+04	3.275121e+01	1999	9	22	18
	607	84	303.500000	42.000000	9.820901e+04	3.488742e+01	1999	9	23	0
	611	89	305.500000	44.500000	9.809530e+04	3.285145e+01	1999	9	23	6
	615	93	307.500000	46.500000	9.850295e+04	2.499283e+01	1999	9	23	12
	620	97	310.000000	48.500000	9.833041e+04	2.838784e+01	1999	9	23	18
start	19	1999	9	12	18
	238	37	119.000000	18.500000	9.986710e+04	1.365836e+01	1999	9	12	18
	237	37	118.500000	18.500000	9.979780e+04	1.677113e+01	1999	9	13	0
	235	38	117.500000	19.000000	9.971140e+04	1.666007e+01	1999	9	13	6
	234	38	117.000000	19.000000	9.966020e+04	1.762690e+01	1999	9	13	12
	234	39	117.000000	19.500000	9.962580e+04	1.681011e+01	1999	9	13	18
	235	41	117.500000	20.500000	9.965000e+04	1.750349e+01	1999	9	14	0
	234	40	117.000000	20.000000	9.948600e+04	2.122919e+01	1999	9	14	6
	233	41	116.500000	20.500000	9.950700e+04	1.742041e+01	1999	9	14	12
	231	41	115.500000	20.500000	9.943840e+04	2.141555e+01	1999	9	14	18
	232	43	116.000000	21.500000	9.943530e+04	2.387017e+01	1999	9	15	0
	231	43	115.500000	21.500000	9.911320e+04	2.450488e+01	1999	9	15	6
	230	43	115.000000	21.500000	9.926760e+04	1.887269e+01	1999	9	15	12
	229	43	114.500000	21.500000	9.923210e+04	2.318603e+01	1999	9	15	18
	229	44	114.500000	22.000000	9.917130e+04	2.185361e+01	1999	9	16	0
	227	45	113.500000	22.500000	9.912960e+04	2.145043e+01	1999	9	16	6
	226	45	113.000000	22.500000	9.936220e+04	1.414297e+01	1999	9	16	12
	225	46	112.500000	23.000000	9.969520e+04	1.521913e+01	1999	9	16	18
	224	47	112.000000	23.500000	9.993070e+04	1.060578e+01	1999	9	17	0
	225	47	112.500000	23.500000	1.000581e+05	1.092136e+01	1999	9	17	6
start	18	1999	9	14	18
	257	52	128.500000	26.000000	1.002804e+05	1.920937e+01	1999	9	14	18
	259	52	129.500000	26.000000	1.002656e+05	1.453198e+01	1999	9	15	0
	260	54	130.000000	27.000000	1.001853e+05	1.540195e+01	1999	9	15	6
	259	54	129.500000	27.000000	1.002467e+05	1.539481e+01	1999	9	15	12
	258	58	129.000000	29.000000	1.002099e+05	1.686433e+01	1999	9	15	18
	257	59	128.500000	29.500000	1.001782e+05	1.975441e+01	1999	9	16	0
	255	60	127.500000	30.000000	1.000533e+05	1.909442e+01	1999	9	16	6
	254	59	127.000000	29.500000	1.002333e+05	1.780792e+01	1999	9	16	12
	253	60	126.500000	30.000000	1.000934e+05	1.643400e+01	1999	9	16	18
	252	60	126.000000	30.000000	1.001241e+05	1.678942e+01	1999	9	17	0
	251	60	125.500000	30.000000	1.000055e+05	1.996662e+01	1999	9	17	6
	250	59	125.000000	29.500000	1.000919e+05	1.884933e+01	1999	9	17	12
	249	60	124.500000	30.000000	1.000975e+05	1.940402e+01	1999	9	17	18
	248	61	124.000000	30.500000	1.002703e+05	1.694845e+01	1999	9	18	0
	248	62	124.000000	31.000000	1.001843e+05	1.752589e+01	1999	9	18	6
	246	63	123.000000	31.500000	1.003440e+05	1.808043e+01	1999	9	18	12
	245	64	122.500000	32.000000	1.002744e+05	1.860233e+01	1999	9	18	18
	244	65	122.000000	32.500000	1.004051e+05	1.506900e+01	1999	9	19	0
start	35	1999	9	17	6
	260	41	130.000000	20.500000	1.002854e+05	2.125313e+01	1999	9	17	6
	260	40	130.000000	20.000000	1.003066e+05	1.720279e+01	1999	9	17	12
	261	40	130.500000	20.000000	1.001573e+05	1.559046e+01	1999	9	17	18
	261	40	130.500000	20.000000	1.001164e+05	1.752320e+01	1999	9	18	0
	259	39	129.500000	19.500000	9.989890e+04	1.939180e+01	1999	9	18	6
	260	39	130.000000	19.500000	9.995850e+04	1.635783e+01	1999	9	18	12
	258	42	129.000000	21.000000	9.999960e+04	1.769504e+01	1999	9	18	18
	255	44	127.500000	22.000000	9.993800e+04	1.426230e+01	1999	9	19	0
	255	46	127.500000	23.000000	9.980900e+04	1.655783e+01	1999	9	19	6
	253	47	126.500000	23.500000	1.000028e+05	1.487412e+01	1999	9	19	12
	250	49	125.000000	24.500000	9.984700e+04	1.586024e+01	1999	9	19	18
	251	48	125.500000	24.000000	9.970030e+04	1.601548e+01	1999	9	20	0
	251	49	125.500000	24.500000	9.949840e+04	1.973091e+01	1999	9	20	6
	251	48	125.500000	24.000000	9.963630e+04	1.737797e+01	1999	9	20	12
	251	48	125.500000	24.000000	9.926991e+04	2.107894e+01	1999	9	20	18
	251	49	125.500000	24.500000	9.917258e+04	2.171711e+01	1999	9	21	0
	252	49	126.000000	24.500000	9.901904e+04	2.304605e+01	1999	9	21	6
	252	49	126.000000	24.500000	9.902148e+04	2.434716e+01	1999	9	21	12
	253	50	126.500000	25.000000	9.883460e+04	2.528706e+01	1999	9	21	18
	254	51	127.000000	25.500000	9.862738e+04	2.634804e+01	1999	9	22	0
	254	52	127.000000	26.000000	9.853616e+04	2.827760e+01	1999	9	22	6
	254	53	127.000000	26.500000	9.853283e+04	2.897628e+01	1999	9	22	12
	254	54	127.000000	27.000000	9.841623e+04	2.950313e+01	1999	9	22	18
	254	56	127.000000	28.000000	9.858625e+04	3.256705e+01	1999	9	23	0
	255	58	127.500000	29.000000	9.856141e+04	3.007445e+01	1999	9	23	6
	257	60	128.500000	30.000000	9.877348e+04	3.147043e+01	1999	9	23	12
	259	64	129.500000	32.000000	9.864354e+04	2.800058e+01	1999	9	23	18
	263	69	131.500000	34.500000	9.868669e+04	2.458562e+01	1999	9	24	0
	268	74	134.000000	37.000000	9.846989e+04	2.994864e+01	1999	9	24	6
	273	79	136.500000	39.500000	9.871234e+04	2.641283e+01	1999	9	24	12
	280	85	140.000000	42.500000	9.852996e+04	2.770418e+01	1999	9	24	18
	286	89	143.000000	44.500000	9.815589e+04	2.275160e+01	1999	9	25	0
	294	93	147.000000	46.500000	9.791500e+04	2.370507e+01	1999	9	25	6
	300	95	150.000000	47.500000	9.787640e+04	2.326904e+01	1999	9	25	12
	305	97	152.500000	48.500000	9.777212e+04	2.569650e+01	1999	9	25	18
start	16	1999	9	17	18
	502	33	251.000000	16.500000	1.004251e+05	1.476586e+01	1999	9	17	18
	500	33	250.000000	16.500000	1.002379e+05	1.597000e+01	1999	9	18	0
	500	33	250.000000	16.500000	1.003718e+05	1.537615e+01	1999	9	18	6
	497	34	248.500000	17.000000	1.003042e+05	1.526979e+01	1999	9	18	18
	496	34	248.000000	17.000000	1.000254e+05	1.606854e+01	1999	9	19	0
	495	35	247.500000	17.500000	1.002032e+05	1.623434e+01	1999	9	19	6
	495	37	247.500000	18.500000	1.000893e+05	1.389363e+01	1999	9	19	12
	495	39	247.500000	19.500000	1.002879e+05	1.738725e+01	1999	9	19	18
	494	42	247.000000	21.000000	1.000865e+05	1.597975e+01	1999	9	20	0
	492	44	246.000000	22.000000	1.003641e+05	1.685030e+01	1999	9	20	6
	492	45	246.000000	22.500000	1.003627e+05	1.456097e+01	1999	9	20	12
	491	46	245.500000	23.000000	1.005801e+05	1.805339e+01	1999	9	20	18
	491	47	245.500000	23.500000	1.004305e+05	1.579011e+01	1999	9	21	0
	491	48	245.500000	24.000000	1.007903e+05	1.456496e+01	1999	9	21	6
	491	49	245.500000	24.500000	1.007614e+05	1.256123e+01	1999	9	21	12
	491	49	245.500000	24.500000	1.008606e+05	1.475282e+01	1999	9	21	18
start	11	1999	9	19	6
	545	51	272.500000	25.500000	1.005174e+05	1.761386e+01	1999	9	19	6
	545	52	272.500000	26.000000	1.005165e+05	1.658701e+01	1999	9	19	12
	545	52	272.500000	26.000000	1.005332e+05	1.736127e+01	1999	9	19	18
	545	52	272.500000	26.000000	1.003764e+05	1.706537e+01	1999	9	20	0
	545	53	272.500000	26.500000	1.004682e+05	1.670218e+01	1999	9	20	6
	547	53	273.500000	26.500000	1.003514e+05	1.642355e+01	1999	9	20	12
	548	54	274.000000	27.000000	1.003489e+05	1.793953e+01	1999	9	20	18
	550	54	275.000000	27.000000	1.002274e+05	1.425376e+01	1999	9	21	0
	552	53	276.000000	26.500000	1.002226e+05	1.460214e+01	1999	9	21	6
	554	51	277.000000	25.500000	9.995527e+04	1.908302e+01	1999	9	21	12
	564	61	282.000000	30.500000	1.000860e+05	1.957972e+01	1999	9	21	18
start	27	1999	10	2	18
	262	35	131.000000	17.500000	1.007203e+05	1.522646e+01	1999	10	2	18
	260	36	130.000000	18.000000	1.007405e+05	1.547471e+01	1999	10	3	0
	259	36	129.500000	18.000000	1.004714e+05	1.495190e+01	1999	10	3	6
	257	37	128.500000	18.500000	1.005787e+05	1.463627e+01	1999	10	3	12
	255	36	127.500000	18.000000	1.004840e+05	1.672340e+01	1999	10	3	18
	254	37	127.000000	18.500000	1.005348e+05	1.619164e+01	1999	10	4	0
	251	37	125.500000	18.500000	1.003254e+05	2.006562e+01	1999	10	4	6
	249	37	124.500000	18.500000	1.004082e+05	1.752813e+01	1999	10	4	12
	248	38	124.000000	19.000000	1.003461e+05	1.975764e+01	1999	10	4	18
	245	37	122.500000	18.500000	1.003048e+05	2.053392e+01	1999	10	5	0
	243	37	121.500000	18.500000	1.001286e+05	2.100083e+01	1999	10	5	6
	240	38	120.000000	19.000000	1.002459e+05	2.114198e+01	1999	10	5	12
	240	38	120.000000	19.000000	1.001096e+05	2.194942e+01	1999	10	5	18
	237	37	118.500000	18.500000	1.000396e+05	1.944231e+01	1999	10	6	0
