 Produced by pyWiTRACK Experimental version 1 
        DATE INDEX  SIZE     AREA     LON     LAT   RADIUS   MEANV    STDV    MINV    MAXV  LONMAX  LATMAX      SSIan
Event: 201700021 Start:   2017010106 Length: 11 Area:      61.863 SSIarea:      0.05203
  2017011100   545  2720  152.892  -83.62   41.67  1169.74    9.09    2.63    5.02   19.18  -81.75   44.50    2.30839
  2017011106   545  3514  186.490  -78.65   45.35  1176.50    9.72    2.94    5.51   20.42  -79.75   42.50    2.55655
  2017011112   545  3266  165.182  -72.96   47.38  1235.03    9.60    2.89    5.46   19.41  -67.50   44.25    1.69841
  2017011118   545  3074  148.679  -70.81   51.89  1211.52   10.70    3.45    6.33   21.45  -62.25   48.75    0.86247
  2017011200   545  1578   69.643  -74.35   56.29  1325.28   13.16    3.05    7.03   19.35  -77.00   56.75    0.44829
  2017011206   545   777   33.003  -77.62   56.47   572.10   14.96    2.46    8.67   19.72  -77.50   56.00    0.33234
  2017011212   545   767   32.125  -76.27   57.27   431.51   14.61    2.38    7.94   18.86  -78.50   57.50    0.33171
  2017011218   545   892   36.491  -74.28   58.20   643.36   14.01    2.64    4.28   18.39  -75.25   59.00    0.35255
  2017011300   545   503   19.875  -69.73   59.52   450.84   14.78    2.86    4.50   20.20  -65.50   60.00    0.13465
  2017011306   545   206    7.848  -65.61   60.37   306.51   16.17    1.98    6.89   19.89  -65.00   60.50    0.01287
Event: 201700591 Start:   2017011100 Length: 11 Area:     407.665 SSIarea:      6.73210
  2017011100   591  3809  266.819  -64.41   25.20  2574.46   13.06    2.60    2.91   23.63  -54.75   32.75    1.26228
  2017011106   591  2237  152.158  -60.38   27.56  1977.50   14.14    2.66    5.10   20.74  -49.75   38.50    0.58888
  2017011112   591  1331   90.935  -58.97   28.69  1434.98   13.59    2.16   10.57   18.12  -57.00   31.50    0.22323
  2017011118   591  1583  109.319  -59.38   28.05  1797.17   13.47    2.12   10.59   18.50  -58.50   28.50    0.69107
  2017011200   591  2585  181.133  -59.98   27.25  1937.68   12.90    1.94    7.70   17.82  -58.75   29.50    0.91557
  2017011206   591  2295  162.113  -60.93   25.55  1815.90   12.69    1.74    5.82   16.61  -59.75   29.25    0.70226
  2017011212   591  2629  186.717  -61.16   25.92  2584.16   12.71    1.59    5.88   16.48  -60.25   28.75    0.67732
